trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
house720-h1-3iter-stream,84,2,ff_acc,32,755255,8991.13,0,3.12,3.16,.09
house720-h1-3iter-stream,84,2,omp,1,2613869,31117.48,0,.90,1.00,.90
house720-h1-3iter-stream,84,2,omp,2,1338236,15931.38,0,1.76,1.95,.88
house720-h1-3iter-stream,84,2,omp,3,1219094,14513.02,0,1.93,2.14,.64
house720-h1-3iter-stream,84,2,omp,4,790304,9408.38,0,2.98,3.30,.74
house720-h1-3iter-stream,84,2,omp,5,757240,9014.76,0,3.11,3.45,.62
house720-h1-3iter-stream,84,2,omp,6,626697,7460.67,0,3.76,4.17,.62
house720-h1-3iter-stream,84,2,omp,7,538706,6413.16,0,4.37,4.85,.62
house720-h1-3iter-stream,84,2,omp,8,509681,6067.63,0,4.62,5.12,.57
house720-h1-3iter-stream,84,2,omp,9,493904,5879.80,0,4.77,5.29,.53
house720-h1-3iter-stream,84,2,omp,10,496783,5914.08,0,4.74,5.26,.47
house720-h1-3iter-stream,84,2,omp,11,490640,5840.95,0,4.80,5.32,.43
house720-h1-3iter-stream,84,2,omp,12,455994,5428.50,0,5.16,5.73,.43
house720-h1-3iter-stream,84,2,omp,13,461084,5489.09,0,5.11,5.66,.39
house720-h1-3iter-stream,84,2,omp,14,463621,5519.29,0,5.08,5.63,.36
house720-h1-3iter-stream,84,2,omp,15,460227,5478.89,0,5.12,5.67,.34
house720-h1-3iter-stream,84,2,omp,16,462060,5500.71,0,5.10,5.65,.31
house720-h1-3iter-stream,84,2,omp,17,483949,5761.29,0,4.87,5.40,.28
house720-h1-3iter-stream,84,2,omp,18,467876,5569.95,0,5.03,5.58,.27
house720-h1-3iter-stream,84,2,omp,19,455966,5428.16,0,5.16,5.73,.27
house720-h1-3iter-stream,84,2,omp,20,487810,5807.26,0,4.83,5.35,.24
house720-h1-3iter-stream,84,2,omp,21,459767,5473.41,0,5.12,5.68,.24
house720-h1-3iter-stream,84,2,omp,22,482071,5738.94,0,4.88,5.42,.22
house720-h1-3iter-stream,84,2,omp,23,482116,5739.47,0,4.88,5.42,.21
house720-h1-3iter-stream,84,2,omp,24,491578,5852.11,0,4.79,5.31,.19
house720-h1-3iter-stream,84,2,omp,25,499509,5946.53,0,4.71,5.23,.18
house720-h1-3iter-stream,84,2,omp,26,457873,5450.86,0,5.14,5.70,.19
house720-h1-3iter-stream,84,2,omp,27,482817,5747.82,0,4.88,5.41,.18
house720-h1-3iter-stream,84,2,omp,28,485016,5774.00,0,4.85,5.38,.17
house720-h1-3iter-stream,84,2,omp,29,501851,5974.41,0,4.69,5.20,.16
house720-h1-3iter-stream,84,2,omp,30,510218,6074.02,0,4.61,5.12,.15
house720-h1-3iter-stream,84,2,omp,31,475569,5661.53,0,4.95,5.49,.15
house720-h1-3iter-stream,84,2,omp,32,507721,6044.29,0,4.64,5.14,.14

house720-h1-3iter-stream,84,3,seq,1,2409127,28680.08,0,1,1,1
house720-h1-3iter-stream,84,3,threads,1,2217385,26397.44,0,1.08,1.00,1.08
house720-h1-3iter-stream,84,3,threads,2,1272103,15144.08,0,1.89,1.74,.94
house720-h1-3iter-stream,84,3,threads,3,896866,10676.97,0,2.68,2.47,.89
house720-h1-3iter-stream,84,3,threads,4,876632,10436.09,0,2.74,2.52,.68
house720-h1-3iter-stream,84,3,threads,5,702113,8358.48,0,3.43,3.15,.68
house720-h1-3iter-stream,84,3,threads,6,545123,6489.55,0,4.41,4.06,.73
house720-h1-3iter-stream,84,3,threads,7,546430,6505.11,0,4.40,4.05,.62
house720-h1-3iter-stream,84,3,threads,8,523090,6227.26,0,4.60,4.23,.57
house720-h1-3iter-stream,84,3,threads,9,484983,5773.60,0,4.96,4.57,.55
house720-h1-3iter-stream,84,3,threads,10,476332,5670.61,0,5.05,4.65,.50
house720-h1-3iter-stream,84,3,threads,11,471156,5609.00,0,5.11,4.70,.46
house720-h1-3iter-stream,84,3,threads,12,482283,5741.46,0,4.99,4.59,.41
house720-h1-3iter-stream,84,3,threads,13,470199,5597.60,0,5.12,4.71,.39
