trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
door1080-h1-3iter-stream,924,2,ff_deman,27,9103957,9852.76,0,6.42,9.30,.23
door1080-h1-3iter-stream,924,2,ff_deman,28,8610560,9318.78,0,6.78,9.83,.24
door1080-h1-3iter-stream,924,2,ff_deman,29,8198253,8872.56,0,7.12,10.33,.24
door1080-h1-3iter-stream,924,2,ff_deman,30,9820978,10628.76,0,5.95,8.62,.19
door1080-h1-3iter-stream,924,2,ff_deman,31,18232358,19731.98,0,3.20,4.64,.10
door1080-h1-3iter-stream,924,2,ff_deman,32,18900444,20455.02,0,3.09,4.48,.09
door1080-h1-3iter-stream,924,2,ff_pipe_f,1,79997840,86577.74,0,.73,1.00,.73
door1080-h1-3iter-stream,924,2,ff_pipe_f,2,44568026,48233.79,0,1.31,1.79,.65
door1080-h1-3iter-stream,924,2,ff_pipe_f,3,30922268,33465.65,0,1.89,2.58,.63
door1080-h1-3iter-stream,924,2,ff_pipe_f,4,22925204,24810.82,0,2.54,3.48,.63
door1080-h1-3iter-stream,924,2,ff_pipe_f,5,18445615,19962.78,0,3.16,4.33,.63
door1080-h1-3iter-stream,924,2,ff_pipe_f,6,15529773,16807.11,0,3.76,5.15,.62
door1080-h1-3iter-stream,924,2,ff_pipe_f,7,13504757,14615.53,0,4.32,5.92,.61
door1080-h1-3iter-stream,924,2,ff_pipe_f,8,11898880,12877.57,0,4.91,6.72,.61
door1080-h1-3iter-stream,924,2,ff_pipe_f,9,10874832,11769.29,0,5.37,7.35,.59
door1080-h1-3iter-stream,924,2,ff_pipe_f,10,9805083,10611.56,0,5.96,8.15,.59
door1080-h1-3iter-stream,924,2,ff_pipe_f,11,9749975,10551.92,0,5.99,8.20,.54
door1080-h1-3iter-stream,924,2,ff_pipe_f,12,8849866,9577.77,0,6.60,9.03,.55
door1080-h1-3iter-stream,924,2,ff_pipe_f,13,8785489,9508.10,0,6.65,9.10,.51
door1080-h1-3iter-stream,924,2,ff_pipe_f,14,8696698,9412.01,0,6.72,9.19,.48
door1080-h1-3iter-stream,924,2,ff_pipe_f,15,8476482,9173.68,0,6.89,9.43,.45
door1080-h1-3iter-stream,924,2,ff_pipe_f,16,8178370,8851.04,0,7.14,9.78,.44
door1080-h1-3iter-stream,924,2,ff_pipe_f,17,8637222,9347.64,0,6.76,9.26,.39
door1080-h1-3iter-stream,924,2,ff_pipe_f,18,8480294,9177.80,0,6.89,9.43,.38
door1080-h1-3iter-stream,924,2,ff_pipe_f,19,8396497,9087.11,0,6.96,9.52,.36
door1080-h1-3iter-stream,924,2,ff_pipe_f,20,8403069,9094.23,0,6.95,9.52,.34
door1080-h1-3iter-stream,924,2,ff_pipe_f,21,8601502,9308.98,0,6.79,9.30,.32
door1080-h1-3iter-stream,924,2,ff_pipe_f,22,8551555,9254.92,0,6.83,9.35,.31
door1080-h1-3iter-stream,924,2,ff_pipe_f,23,9094699,9842.74,0,6.42,8.79,.27
door1080-h1-3iter-stream,924,2,ff_pipe_f,24,9461462,10239.67,0,6.17,8.45,.25
door1080-h1-3iter-stream,924,2,ff_pipe_f,25,9822904,10630.84,0,5.95,8.14,.23
door1080-h1-3iter-stream,924,2,ff_pipe_f,26,9487880,10268.26,0,6.16,8.43,.23
door1080-h1-3iter-stream,924,2,ff_pipe_f,27,9510355,10292.59,0,6.14,8.41,.22
door1080-h1-3iter-stream,924,2,ff_pipe_f,28,10652082,11528.22,0,5.48,7.51,.19
door1080-h1-3iter-stream,924,2,ff_pipe_f,29,19641784,21257.34,0,2.97,4.07,.10
door1080-h1-3iter-stream,924,2,ff_pipe_f,30,18596196,20125.75,0,3.14,4.30,.10
door1080-h1-3iter-stream,924,2,ff_pipe_f,31,18596756,20126.35,0,3.14,4.30,.10
door1080-h1-3iter-stream,924,2,ff_pipe_f,32,22912793,24797.39,0,2.55,3.49,.07

door1080-h1-3iter-stream,924,3,seq,1,57548406,62281.82,0,1,1,1
door1080-h1-3iter-stream,924,3,ff,1,56582854,61236.85,0,1.01,1.00,1.01
door1080-h1-3iter-stream,924,3,ff,2,41789346,45226.56,0,1.37,1.35,.68
door1080-h1-3iter-stream,924,3,ff,3,31330592,33907.56,0,1.83,1.80,.61
door1080-h1-3iter-stream,924,3,ff,4,23506246,25439.66,0,2.44,2.40,.61
door1080-h1-3iter-stream,924,3,ff,5,19339634,20930.33,0,2.97,2.92,.59
door1080-h1-3iter-stream,924,3,ff,6,16107578,17432.44,0,3.57,3.51,.59
door1080-h1-3iter-stream,924,3,ff,7,13944754,15091.72,0,4.12,4.05,.58
door1080-h1-3iter-stream,924,3,ff,8,12815371,13869.44,0,4.49,4.41,.56
door1080-h1-3iter-stream,924,3,ff,9,11552124,12502.29,0,4.98,4.89,.55
door1080-h1-3iter-stream,924,3,ff,10,10160703,10996.43,0,5.66,5.56,.56
door1080-h1-3iter-stream,924,3,ff,11,9464030,10242.45,0,6.08,5.97,.55
door1080-h1-3iter-stream,924,3,ff,12,8720962,9438.27,0,6.59,6.48,.54
door1080-h1-3iter-stream,924,3,ff,13,8055145,8717.68,0,7.14,7.02,.54
door1080-h1-3iter-stream,924,3,ff,14,7662093,8292.30,0,7.51,7.38,.53
door1080-h1-3iter-stream,924,3,ff,15,7394819,8003.05,0,7.78,7.65,.51
door1080-h1-3iter-stream,924,3,ff,16,7353921,7958.78,0,7.82,7.69,.48
door1080-h1-3iter-stream,924,3,ff,17,7618376,8244.99,0,7.55,7.42,.44
door1080-h1-3iter-stream,924,3,ff,18,7538058,8158.07,0,7.63,7.50,.42
door1080-h1-3iter-stream,924,3,ff,19,7400788,8009.51,0,7.77,7.64,.40
door1080-h1-3iter-stream,924,3,ff,20,7657519,8287.35,0,7.51,7.38,.37
door1080-h1-3iter-stream,924,3,ff,21,7546229,8166.91,0,7.62,7.49,.36
door1080-h1-3iter-stream,924,3,ff,22,7713475,8347.91,0,7.46,7.33,.33
door1080-h1-3iter-stream,924,3,ff,23,8047758,8709.69,0,7.15,7.03,.31
door1080-h1-3iter-stream,924,3,ff,24,8483135,9180.88,0,6.78,6.67,.28
door1080-h1-3iter-stream,924,3,ff,25,8406476,9097.91,0,6.84,6.73,.27
door1080-h1-3iter-stream,924,3,ff,26,8181579,8854.52,0,7.03,6.91,.27
door1080-h1-3iter-stream,924,3,ff,27,8679808,9393.73,0,6.63,6.51,.24
door1080-h1-3iter-stream,924,3,ff,28,8384867,9074.53,0,6.86,6.74,.24
door1080-h1-3iter-stream,924,3,ff,29,9089125,9836.71,0,6.33,6.22,.21
door1080-h1-3iter-stream,924,3,ff,30,8765238,9486.18,0,6.56,6.45,.21
door1080-h1-3iter-stream,924,3,ff,31,15715928,17008.58,0,3.66,3.60,.11
door1080-h1-3iter-stream,924,3,ff,32,17428933,18862.48,0,3.30,3.24,.10
door1080-h1-3iter-stream,924,3,ff_acc,1,56659543,61319.85,0,1.01,1.00,1.01
door1080-h1-3iter-stream,924,3,ff_acc,2,31206247,33772.99,0,1.84,1.81,.92
door1080-h1-3iter-stream,924,3,ff_acc,3,33076137,35796.68,0,1.73,1.71,.57
door1080-h1-3iter-stream,924,3,ff_acc,4,24371655,26376.25,0,2.36,2.32,.59
door1080-h1-3iter-stream,924,3,ff_acc,5,19287356,20873.76,0,2.98,2.93,.59
door1080-h1-3iter-stream,924,3,ff_acc,6,17099173,18505.59,0,3.36,3.31,.56
door1080-h1-3iter-stream,924,3,ff_acc,7,14740435,15952.85,0,3.90,3.84,.55
door1080-h1-3iter-stream,924,3,ff_acc,8,13168705,14251.84,0,4.37,4.30,.54
door1080-h1-3iter-stream,924,3,ff_acc,9,12851960,13909.04,0,4.47,4.40,.49
door1080-h1-3iter-stream,924,3,ff_acc,10,11320396,12251.51,0,5.08,5.00,.50
door1080-h1-3iter-stream,924,3,ff_acc,11,10649160,11525.06,0,5.40,5.32,.49
door1080-h1-3iter-stream,924,3,ff_acc,12,9982381,10803.44,0,5.76,5.67,.48
door1080-h1-3iter-stream,924,3,ff_acc,13,8801468,9525.39,0,6.53,6.43,.50
door1080-h1-3iter-stream,924,3,ff_acc,14,8403337,9094.52,0,6.84,6.74,.48
door1080-h1-3iter-stream,924,3,ff_acc,15,7935999,8588.74,0,7.25,7.13,.48
door1080-h1-3iter-stream,924,3,ff_acc,16,7946970,8600.61,0,7.24,7.12,.45
door1080-h1-3iter-stream,924,3,ff_acc,17,8174189,8846.52,0,7.04,6.93,.41
door1080-h1-3iter-stream,924,3,ff_acc,18,8656656,9368.67,0,6.64,6.54,.36
door1080-h1-3iter-stream,924,3,ff_acc,19,7874248,8521.91,0,7.30,7.19,.38
door1080-h1-3iter-stream,924,3,ff_acc,20,8262923,8942.55,0,6.96,6.85,.34
door1080-h1-3iter-stream,924,3,ff_acc,21,8008147,8666.82,0,7.18,7.07,.34
door1080-h1-3iter-stream,924,3,ff_acc,22,7506667,8124.09,0,7.66,7.54,.34
door1080-h1-3iter-stream,924,3,ff_acc,23,8425287,9118.27,0,6.83,6.72,.29
door1080-h1-3iter-stream,924,3,ff_acc,24,8588409,9294.81,0,6.70,6.59,.27
door1080-h1-3iter-stream,924,3,ff_acc,25,9345440,10114.11,0,6.15,6.06,.24
door1080-h1-3iter-stream,924,3,ff_acc,26,10278831,11124.27,0,5.59,5.51,.21
door1080-h1-3iter-stream,924,3,ff_acc,27,9712093,10510.92,0,5.92,5.83,.21
door1080-h1-3iter-stream,924,3,ff_acc,28,10145902,10980.41,0,5.67,5.58,.20
door1080-h1-3iter-stream,924,3,ff_acc,29,9602432,10392.24,0,5.99,5.90,.20
door1080-h1-3iter-stream,924,3,ff_acc,30,10299932,11147.11,0,5.58,5.50,.18
door1080-h1-3iter-stream,924,3,ff_acc,31,10100566,10931.34,0,5.69,5.60,.18
door1080-h1-3iter-stream,924,3,ff_acc,32,18146952,19639.55,0,3.17,3.12,.09
door1080-h1-3iter-stream,924,3,ff_deman,1,90070518,97478.91,0,.63,1.00,.63
door1080-h1-3iter-stream,924,3,ff_deman,2,46114268,49907.21,0,1.24,1.95,.62
door1080-h1-3iter-stream,924,3,ff_deman,3,32456059,35125.60,0,1.77,2.77,.59
door1080-h1-3iter-stream,924,3,ff_deman,4,24575645,26597.01,0,2.34,3.66,.58
door1080-h1-3iter-stream,924,3,ff_deman,5,20521215,22209.10,0,2.80,4.38,.56
door1080-h1-3iter-stream,924,3,ff_deman,6,17397078,18828.00,0,3.30,5.17,.55
door1080-h1-3iter-stream,924,3,ff_deman,7,15388627,16654.35,0,3.73,5.85,.53
door1080-h1-3iter-stream,924,3,ff_deman,8,13073391,14148.69,0,4.40,6.88,.55
door1080-h1-3iter-stream,924,3,ff_deman,9,11480333,12424.60,0,5.01,7.84,.55
door1080-h1-3iter-stream,924,3,ff_deman,10,10698584,11578.55,0,5.37,8.41,.53
door1080-h1-3iter-stream,924,3,ff_deman,11,9928587,10745.22,0,5.79,9.07,.52
door1080-h1-3iter-stream,924,3,ff_deman,12,9065415,9811.05,0,6.34,9.93,.52
door1080-h1-3iter-stream,924,3,ff_deman,13,8500460,9199.63,0,6.77,10.59,.52
door1080-h1-3iter-stream,924,3,ff_deman,14,7931707,8584.09,0,7.25,11.35,.51
door1080-h1-3iter-stream,924,3,ff_deman,15,7935679,8588.39,0,7.25,11.35,.48
door1080-h1-3iter-stream,924,3,ff_deman,16,7480561,8095.84,0,7.69,12.04,.48
door1080-h1-3iter-stream,924,3,ff_deman,17,7718703,8353.57,0,7.45,11.66,.43
door1080-h1-3iter-stream,924,3,ff_deman,18,7663671,8294.01,0,7.50,11.75,.41
door1080-h1-3iter-stream,924,3,ff_deman,19,8024576,8684.60,0,7.17,11.22,.37
door1080-h1-3iter-stream,924,3,ff_deman,20,7979735,8636.07,0,7.21,11.28,.36
door1080-h1-3iter-stream,924,3,ff_deman,21,8159875,8831.03,0,7.05,11.03,.33
door1080-h1-3iter-stream,924,3,ff_deman,22,7672604,8303.68,0,7.50,11.73,.34
door1080-h1-3iter-stream,924,3,ff_deman,23,8129425,8798.07,0,7.07,11.07,.30
door1080-h1-3iter-stream,924,3,ff_deman,24,7728869,8364.57,0,7.44,11.65,.31
door1080-h1-3iter-stream,924,3,ff_deman,25,8615377,9324.00,0,6.67,10.45,.26
door1080-h1-3iter-stream,924,3,ff_deman,26,8738197,9456.92,0,6.58,10.30,.25
door1080-h1-3iter-stream,924,3,ff_deman,27,9053057,9797.68,0,6.35,9.94,.23
door1080-h1-3iter-stream,924,3,ff_deman,28,9436733,10212.91,0,6.09,9.54,.21
door1080-h1-3iter-stream,924,3,ff_deman,29,9410039,10184.02,0,6.11,9.57,.21
door1080-h1-3iter-stream,924,3,ff_deman,30,9500918,10282.37,0,6.05,9.48,.20
door1080-h1-3iter-stream,924,3,ff_deman,31,18981117,20542.33,0,3.03,4.74,.09
door1080-h1-3iter-stream,924,3,ff_deman,32,20014380,21660.58,0,2.87,4.50,.08
door1080-h1-3iter-stream,924,3,ff_pipe_f,1,86964249,94117.15,0,.66,1.00,.66
door1080-h1-3iter-stream,924,3,ff_pipe_f,2,46620736,50455.34,0,1.23,1.86,.61
door1080-h1-3iter-stream,924,3,ff_pipe_f,3,32145439,34789.43,0,1.79,2.70,.59
door1080-h1-3iter-stream,924,3,ff_pipe_f,4,24362743,26366.60,0,2.36,3.56,.59
door1080-h1-3iter-stream,924,3,ff_pipe_f,5,20327134,21999.06,0,2.83,4.27,.56
door1080-h1-3iter-stream,924,3,ff_pipe_f,6,16408797,17758.43,0,3.50,5.29,.58
door1080-h1-3iter-stream,924,3,ff_pipe_f,7,14571801,15770.34,0,3.94,5.96,.56
door1080-h1-3iter-stream,924,3,ff_pipe_f,8,13240589,14329.64,0,4.34,6.56,.54
door1080-h1-3iter-stream,924,3,ff_pipe_f,9,11590688,12544.03,0,4.96,7.50,.55
door1080-h1-3iter-stream,924,3,ff_pipe_f,10,10386583,11240.89,0,5.54,8.37,.55
door1080-h1-3iter-stream,924,3,ff_pipe_f,11,9347954,10116.83,0,6.15,9.30,.55
door1080-h1-3iter-stream,924,3,ff_pipe_f,12,9112476,9861.98,0,6.31,9.54,.52
door1080-h1-3iter-stream,924,3,ff_pipe_f,13,9009713,9750.77,0,6.38,9.65,.49
door1080-h1-3iter-stream,924,3,ff_pipe_f,14,9090573,9838.28,0,6.33,9.56,.45
door1080-h1-3iter-stream,924,3,ff_pipe_f,15,9129432,9880.33,0,6.30,9.52,.42
door1080-h1-3iter-stream,924,3,ff_pipe_f,16,9903461,10718.03,0,5.81,8.78,.36
door1080-h1-3iter-stream,924,3,ff_pipe_f,17,10019275,10843.37,0,5.74,8.67,.33
door1080-h1-3iter-stream,924,3,ff_pipe_f,18,9411225,10185.30,0,6.11,9.24,.33
door1080-h1-3iter-stream,924,3,ff_pipe_f,19,9288025,10051.97,0,6.19,9.36,.32
door1080-h1-3iter-stream,924,3,ff_pipe_f,20,9730765,10531.13,0,5.91,8.93,.29
door1080-h1-3iter-stream,924,3,ff_pipe_f,21,10025616,10850.23,0,5.74,8.67,.27
door1080-h1-3iter-stream,924,3,ff_pipe_f,22,10420512,11277.61,0,5.52,8.34,.25
door1080-h1-3iter-stream,924,3,ff_pipe_f,23,10086250,10915.85,0,5.70,8.62,.24
door1080-h1-3iter-stream,924,3,ff_pipe_f,24,9505614,10287.46,0,6.05,9.14,.25
door1080-h1-3iter-stream,924,3,ff_pipe_f,25,9835751,10644.75,0,5.85,8.84,.23
door1080-h1-3iter-stream,924,3,ff_pipe_f,26,10648887,11524.76,0,5.40,8.16,.20
door1080-h1-3iter-stream,924,3,ff_pipe_f,27,11793293,12763.30,0,4.87,7.37,.18
door1080-h1-3iter-stream,924,3,ff_pipe_f,28,12058095,13049.88,0,4.77,7.21,.17
door1080-h1-3iter-stream,924,3,ff_pipe_f,29,19211538,20791.70,0,2.99,4.52,.10
door1080-h1-3iter-stream,924,3,ff_pipe_f,30,19637509,21252.71,0,2.93,4.42,.09
door1080-h1-3iter-stream,924,3,ff_pipe_f,31,21092907,22827.82,0,2.72,4.12,.08
door1080-h1-3iter-stream,924,3,ff_pipe_f,32,18867454,20419.32,0,3.05,4.60,.09

house720-h1-3iter-stream,925,1,seq,1,2447103,2645.51,0,1,1,1
house720-h1-3iter-stream,925,1,ff,1,2405539,2600.58,0,1.01,1.00,1.01
house720-h1-3iter-stream,925,1,ff,2,1975670,2135.85,0,1.23,1.21,.61
house720-h1-3iter-stream,925,1,ff,3,1404391,1518.26,0,1.74,1.71,.58
house720-h1-3iter-stream,925,1,ff,4,1112621,1202.83,0,2.19,2.16,.54
house720-h1-3iter-stream,925,1,ff,5,966119,1044.45,0,2.53,2.48,.50
house720-h1-3iter-stream,925,1,ff,6,824999,891.89,0,2.96,2.91,.49
house720-h1-3iter-stream,925,1,ff,7,746279,806.78,0,3.27,3.22,.46
house720-h1-3iter-stream,925,1,ff,8,671790,726.25,0,3.64,3.58,.45
house720-h1-3iter-stream,925,1,ff,9,650752,703.51,0,3.76,3.69,.41
house720-h1-3iter-stream,925,1,ff,10,613432,663.16,0,3.98,3.92,.39
house720-h1-3iter-stream,925,1,ff,11,587024,634.62,0,4.16,4.09,.37
house720-h1-3iter-stream,925,1,ff,12,573764,620.28,0,4.26,4.19,.35
house720-h1-3iter-stream,925,1,ff,13,542562,586.55,0,4.51,4.43,.34
house720-h1-3iter-stream,925,1,ff,14,521224,563.48,0,4.69,4.61,.33
house720-h1-3iter-stream,925,1,ff,15,498456,538.87,0,4.90,4.82,.32
house720-h1-3iter-stream,925,1,ff,16,506441,547.50,0,4.83,4.74,.30
house720-h1-3iter-stream,925,1,ff,17,504739,545.66,0,4.84,4.76,.28
house720-h1-3iter-stream,925,1,ff,18,498101,538.48,0,4.91,4.82,.27
house720-h1-3iter-stream,925,1,ff,19,490154,529.89,0,4.99,4.90,.26
house720-h1-3iter-stream,925,1,ff,20,509433,550.73,0,4.80,4.72,.24
house720-h1-3iter-stream,925,1,ff,21,492189,532.09,0,4.97,4.88,.23
house720-h1-3iter-stream,925,1,ff,22,530285,573.28,0,4.61,4.53,.20
house720-h1-3iter-stream,925,1,ff,23,508585,549.82,0,4.81,4.72,.20
house720-h1-3iter-stream,925,1,ff,24,495038,535.17,0,4.94,4.85,.20
house720-h1-3iter-stream,925,1,ff,25,510852,552.27,0,4.79,4.70,.19
house720-h1-3iter-stream,925,1,ff,26,507773,548.94,0,4.81,4.73,.18
house720-h1-3iter-stream,925,1,ff,27,538817,582.50,0,4.54,4.46,.16
house720-h1-3iter-stream,925,1,ff,28,596044,644.37,0,4.10,4.03,.14
house720-h1-3iter-stream,925,1,ff,29,787669,851.53,0,3.10,3.05,.10
house720-h1-3iter-stream,925,1,ff,30,845018,913.53,0,2.89,2.84,.09
house720-h1-3iter-stream,925,1,ff,31,787541,851.39,0,3.10,3.05,.10
house720-h1-3iter-stream,925,1,ff,32,819568,886.01,0,2.98,2.93,.09
house720-h1-3iter-stream,925,1,ff_acc,1,2351913,2542.60,0,1.04,1.00,1.04
house720-h1-3iter-stream,925,1,ff_acc,2,1396426,1509.64,0,1.75,1.68,.87
house720-h1-3iter-stream,925,1,ff_acc,3,1408123,1522.29,0,1.73,1.67,.57
house720-h1-3iter-stream,925,1,ff_acc,4,1106306,1196.00,0,2.21,2.12,.55
house720-h1-3iter-stream,925,1,ff_acc,5,939206,1015.35,0,2.60,2.50,.52
house720-h1-3iter-stream,925,1,ff_acc,6,844483,912.95,0,2.89,2.78,.48
house720-h1-3iter-stream,925,1,ff_acc,7,736541,796.26,0,3.32,3.19,.47
house720-h1-3iter-stream,925,1,ff_acc,8,678427,733.43,0,3.60,3.46,.45
house720-h1-3iter-stream,925,1,ff_acc,9,623314,673.85,0,3.92,3.77,.43
house720-h1-3iter-stream,925,1,ff_acc,10,598413,646.93,0,4.08,3.93,.40
house720-h1-3iter-stream,925,1,ff_acc,11,564492,610.26,0,4.33,4.16,.39
house720-h1-3iter-stream,925,1,ff_acc,12,540173,583.97,0,4.53,4.35,.37
house720-h1-3iter-stream,925,1,ff_acc,13,520073,562.24,0,4.70,4.52,.36
house720-h1-3iter-stream,925,1,ff_acc,14,557827,603.05,0,4.38,4.21,.31
house720-h1-3iter-stream,925,1,ff_acc,15,504109,544.98,0,4.85,4.66,.32
house720-h1-3iter-stream,925,1,ff_acc,16,523634,566.09,0,4.67,4.49,.29
house720-h1-3iter-stream,925,1,ff_acc,17,539134,582.84,0,4.53,4.36,.26
house720-h1-3iter-stream,925,1,ff_acc,18,516277,558.13,0,4.73,4.55,.26
house720-h1-3iter-stream,925,1,ff_acc,19,528604,571.46,0,4.62,4.44,.24
house720-h1-3iter-stream,925,1,ff_acc,20,512035,553.55,0,4.77,4.59,.23
house720-h1-3iter-stream,925,1,ff_acc,21,524830,567.38,0,4.66,4.48,.22
house720-h1-3iter-stream,925,1,ff_acc,22,495035,535.17,0,4.94,4.75,.22
house720-h1-3iter-stream,925,1,ff_acc,23,541589,585.50,0,4.51,4.34,.19
house720-h1-3iter-stream,925,1,ff_acc,24,555652,600.70,0,4.40,4.23,.18
house720-h1-3iter-stream,925,1,ff_acc,25,603753,652.70,0,4.05,3.89,.16
house720-h1-3iter-stream,925,1,ff_acc,26,589679,637.49,0,4.14,3.98,.15
house720-h1-3iter-stream,925,1,ff_acc,27,690860,746.87,0,3.54,3.40,.13
house720-h1-3iter-stream,925,1,ff_acc,28,601589,650.36,0,4.06,3.90,.14
house720-h1-3iter-stream,925,1,ff_acc,29,695951,752.37,0,3.51,3.37,.12
house720-h1-3iter-stream,925,1,ff_acc,30,625559,676.28,0,3.91,3.75,.13
house720-h1-3iter-stream,925,1,ff_acc,31,725575,784.40,0,3.37,3.24,.10
house720-h1-3iter-stream,925,1,ff_acc,32,891099,963.35,0,2.74,2.63,.08
house720-h1-3iter-stream,925,1,ff_deman,1,3612790,3905.71,0,.67,1.00,.67
house720-h1-3iter-stream,925,1,ff_deman,2,1942373,2099.86,0,1.25,1.85,.62
house720-h1-3iter-stream,925,1,ff_deman,3,1354282,1464.08,0,1.80,2.66,.60
house720-h1-3iter-stream,925,1,ff_deman,4,1082891,1170.69,0,2.25,3.33,.56
house720-h1-3iter-stream,925,1,ff_deman,5,908078,981.70,0,2.69,3.97,.53
house720-h1-3iter-stream,925,1,ff_deman,6,799455,864.27,0,3.06,4.51,.51
house720-h1-3iter-stream,925,1,ff_deman,7,748218,808.88,0,3.27,4.82,.46
house720-h1-3iter-stream,925,1,ff_deman,8,682928,738.30,0,3.58,5.29,.44
house720-h1-3iter-stream,925,1,ff_deman,9,703345,760.37,0,3.47,5.13,.38
house720-h1-3iter-stream,925,1,ff_deman,10,592328,640.35,0,4.13,6.09,.41
house720-h1-3iter-stream,925,1,ff_deman,11,570476,616.73,0,4.28,6.33,.38
house720-h1-3iter-stream,925,1,ff_deman,12,556559,601.68,0,4.39,6.49,.36
house720-h1-3iter-stream,925,1,ff_deman,13,552329,597.11,0,4.43,6.54,.34
house720-h1-3iter-stream,925,1,ff_deman,14,530286,573.28,0,4.61,6.81,.32
house720-h1-3iter-stream,925,1,ff_deman,15,515585,557.38,0,4.74,7.00,.31
house720-h1-3iter-stream,925,1,ff_deman,16,512133,553.65,0,4.77,7.05,.29
house720-h1-3iter-stream,925,1,ff_deman,17,497025,537.32,0,4.92,7.26,.28
house720-h1-3iter-stream,925,1,ff_deman,18,529772,572.72,0,4.61,6.81,.25
house720-h1-3iter-stream,925,1,ff_deman,19,487563,527.09,0,5.01,7.40,.26
house720-h1-3iter-stream,925,1,ff_deman,20,522363,564.71,0,4.68,6.91,.23
house720-h1-3iter-stream,925,1,ff_deman,21,519907,562.06,0,4.70,6.94,.22
house720-h1-3iter-stream,925,1,ff_deman,22,528674,571.53,0,4.62,6.83,.21
house720-h1-3iter-stream,925,1,ff_deman,23,477185,515.87,0,5.12,7.57,.22
house720-h1-3iter-stream,925,1,ff_deman,24,543250,587.29,0,4.50,6.65,.18
house720-h1-3iter-stream,925,1,ff_deman,25,505774,546.78,0,4.83,7.14,.19
house720-h1-3iter-stream,925,1,ff_deman,26,506433,547.49,0,4.83,7.13,.18
house720-h1-3iter-stream,925,1,ff_deman,27,551372,596.07,0,4.43,6.55,.16
house720-h1-3iter-stream,925,1,ff_deman,28,610174,659.64,0,4.01,5.92,.14
house720-h1-3iter-stream,925,1,ff_deman,29,613189,662.90,0,3.99,5.89,.13
house720-h1-3iter-stream,925,1,ff_deman,30,557061,602.22,0,4.39,6.48,.14
house720-h1-3iter-stream,925,1,ff_deman,31,824860,891.74,0,2.96,4.37,.09
house720-h1-3iter-stream,925,1,ff_deman,32,1210794,1308.96,0,2.02,2.98,.06
house720-h1-3iter-stream,925,1,ff_pipe_f,1,3498645,3782.31,0,.69,1.00,.69
house720-h1-3iter-stream,925,1,ff_pipe_f,2,1904907,2059.35,0,1.28,1.83,.64
house720-h1-3iter-stream,925,1,ff_pipe_f,3,1331227,1439.16,0,1.83,2.62,.61
house720-h1-3iter-stream,925,1,ff_pipe_f,4,1065239,1151.60,0,2.29,3.28,.57
house720-h1-3iter-stream,925,1,ff_pipe_f,5,897515,970.28,0,2.72,3.89,.54
house720-h1-3iter-stream,925,1,ff_pipe_f,6,797561,862.22,0,3.06,4.38,.51
house720-h1-3iter-stream,925,1,ff_pipe_f,7,718735,777.01,0,3.40,4.86,.48
house720-h1-3iter-stream,925,1,ff_pipe_f,8,642030,694.08,0,3.81,5.44,.47
house720-h1-3iter-stream,925,1,ff_pipe_f,9,613122,662.83,0,3.99,5.70,.44
house720-h1-3iter-stream,925,1,ff_pipe_f,10,583684,631.00,0,4.19,5.99,.41
house720-h1-3iter-stream,925,1,ff_pipe_f,11,555949,601.02,0,4.40,6.29,.40
house720-h1-3iter-stream,925,1,ff_pipe_f,12,539423,583.16,0,4.53,6.48,.37
house720-h1-3iter-stream,925,1,ff_pipe_f,13,512890,554.47,0,4.77,6.82,.36
house720-h1-3iter-stream,925,1,ff_pipe_f,14,513157,554.76,0,4.76,6.81,.34
house720-h1-3iter-stream,925,1,ff_pipe_f,15,551377,596.08,0,4.43,6.34,.29
house720-h1-3iter-stream,925,1,ff_pipe_f,16,527554,570.32,0,4.63,6.63,.28
house720-h1-3iter-stream,925,1,ff_pipe_f,17,525275,567.86,0,4.65,6.66,.27
house720-h1-3iter-stream,925,1,ff_pipe_f,18,501996,542.69,0,4.87,6.96,.27
house720-h1-3iter-stream,925,1,ff_pipe_f,19,518742,560.80,0,4.71,6.74,.24
house720-h1-3iter-stream,925,1,ff_pipe_f,20,508068,549.26,0,4.81,6.88,.24
house720-h1-3iter-stream,925,1,ff_pipe_f,21,523271,565.69,0,4.67,6.68,.22
house720-h1-3iter-stream,925,1,ff_pipe_f,22,518248,560.26,0,4.72,6.75,.21
house720-h1-3iter-stream,925,1,ff_pipe_f,23,519964,562.12,0,4.70,6.72,.20
house720-h1-3iter-stream,925,1,ff_pipe_f,24,523560,566.01,0,4.67,6.68,.19
house720-h1-3iter-stream,925,1,ff_pipe_f,25,543878,587.97,0,4.49,6.43,.17
house720-h1-3iter-stream,925,1,ff_pipe_f,26,573094,619.56,0,4.26,6.10,.16
house720-h1-3iter-stream,925,1,ff_pipe_f,27,513013,554.60,0,4.77,6.81,.17
house720-h1-3iter-stream,925,1,ff_pipe_f,28,553354,598.22,0,4.42,6.32,.15
house720-h1-3iter-stream,925,1,ff_pipe_f,29,754407,815.57,0,3.24,4.63,.11
house720-h1-3iter-stream,925,1,ff_pipe_f,30,782725,846.18,0,3.12,4.46,.10
house720-h1-3iter-stream,925,1,ff_pipe_f,31,1047149,1132.05,0,2.33,3.34,.07
house720-h1-3iter-stream,925,1,ff_pipe_f,32,784735,848.36,0,3.11,4.45,.09

